Domain	SubDomain	Url	FirstIndexed	LastIndexed	CompanyName	Vertical	State	Country	ARank	QRank	Name	Parent	FirstDetected	LastDetected	IsLive	IsPremium	Link	Tag	Category0	Category1	Category2	Category3	Category4	Category5	Category6	Category7	Category8	Category9
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Facebook SDK		1435622400000	1531954800000	0	no	https://developers.facebook.com/docs/reference/javascript/	javascript										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	SSL by Default		1435791600000	1665385200000	0	no	https://trends.builtwith.com/ssl	ssl										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Google Conversion Tracking		1438819200000	1531954800000	0	no	https://support.google.com/adwords/answer/1722054	analytics	Conversion Optimization	Conversion Tracking								
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Google Remarketing		1438819200000	1531954800000	0	no	https://www.google.com.au/ads/innovations/remarketing.html	ads	Retargeting / Remarketing									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	1and1 DNS		1440630000000	1488841200000	0	no	http://1and1.com	ns										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Parallels Plesk Panel		1442379689266	1488841200000	0	no	https://www.parallels.com/products/plesk/	Server										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	1and1		1442444400000	1488841200000	0	no	http://1and1.com	hosting	UK hosting									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	1and1 Email Solutions		1442876400000	1493161200000	0	no	http://order.1and1.com/xml/order/Mail	mx	Web Hosting Provider Email									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Google Analytics Event Tracking	Google Analytics	1444690800000	1531954800000	0	no	https://developers.google.com/analytics/devguides/collection/analyticsjs/events	analytics										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Font Awesome		1447196400000	1531954800000	0	no	https://fontawesome.io	widgets	Fonts									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Lazy Load for JQuery	jQuery	1447196400000	1531954800000	0	no	https://www.appelsiini.net/projects/lazyload	javascript	jQuery Plugin	UI								
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Pound Sterling		1447196400000	1531954800000	0	no	https://en.wikipedia.org/wiki/Pound_sign	payment	Currency									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Google Maps API		1453852800000	1514329200000	0	no	https://developers.google.com/maps/	mapping										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Google Maps		1453852800000	1514242800000	0	no	http://www.google.com/apis/maps/	mapping	Maps									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Royal Mail		1461193200000	1510614000000	0	no	http://royalmail.co.uk	shipping										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	DoubleClick Bid Manager		1464217200000	1531436400000	0	no	https://www.doubleclickbygoogle.com/solutions/digital-marketing/bid-manager/	ads	Demand-side Platform									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Shutterstock		1473721200000	1531954800000	0	no	https://shutterstock.com	widgets	Image Provider									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Angular JS		1474498800000	1531954800000	0	no	https://www.angularjs.org	javascript										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	IPhone / Mobile Compatible		1478646000000	1531954800000	0	no	https://apple.com	mobile										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Pubmatic		1487199600000	1487199600000	0	no	https://pubmatic.com	ads	Dynamic Creative Optimization									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Rubicon Project		1487199600000	1514329200000	0	no	https://rubiconproject.com	ads										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Google Tag Manager		1488236400000	1531954800000	0	no	https://google.com/tagmanager	widgets	Tag Management									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	nginx 1.6	nginx	1489100400000	1491692400000	0	no	https://nginx.org/en/CHANGES-1.6	Web Server										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	NFSi Telecom		1488582000000	1510614000000	0	no	https://nfsi.pt	hosting										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Facebook Pixel		1489705200000	1531954800000	0	no	https://www.facebook.com/business/help/952192354843755	analytics										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Facebook Custom Audiences		1489705200000	1531954800000	0	no	https://developers.facebook.com/docs/reference/ads-api/custom-audience-website	ads	Retargeting / Remarketing									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	OzServers		1496271600000	1603494000000	0	no	https://www.ozservers.com.au/	hosting	Australian hosting	Dedicated Hosting								
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Dedicated Hosting		1496530800000	1510095600000	0	no	https://en.wikipedia.org/wiki/Dedicated_hosting_service	hosting										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Openads/OpenX		1501023600000	1501282800000	0	no	http://openads.org	ads	Ad Server									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Index Exchange		1501023600000	1501282800000	0	no	https://www.indexexchange.com	ads										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	CloudFront		1502751600000	1531954800000	0	no	https://aws.amazon.com/cloudfront/	cdn										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Facebook Signal		1504306800000	1531954800000	0	no	https://www.facebook.com/facebookmedia/get-started/signal	analytics										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Bootstrap.js		1505775600000	1531954800000	0	no	https://getbootstrap.com/javascript/	javascript	JavaScript Library									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	jQuery 1.11.3	jQuery	1506726000000	1531954800000	0	no	https://blog.jquery.com/2015/04/28/jquery-1-11-3-and-2-1-4-released-ios-fail-safe-edition/	javascript										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Bing Universal Event Tracking		1507244400000	1531954800000	0	no	https://advertise.bingads.microsoft.com/en-us/universal-event-tracking	analytics	Conversion Optimization	Retargeting / Remarketing								
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Cloudflare		1511218800000	1665385200000	0	no	https://www.cloudflare.com/	cdn										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Comodo PositiveSSL		1510095600000	1575500400000	0	no	https://www.positivessl.com/ssl-certificate-positivessl.php	ssl										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Comodo SSL		1510095600000	1575500400000	0	no	https://comodo.com	ssl	Root Authority									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Cloudflare Hosting		1510095600000	1679986800000	0	no	https://cloudflare.com	hosting	US hosting	Cloud Hosting	Cloud PaaS							
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Cloudflare DNS		1511218800000	1690441200000	1	no	https://cloudflare.com	ns										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Cloudflare SSL		1510095600000	1665385200000	0	no	https://cloudflare.com	ssl										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	IPv6		1512082800000	1679986800000	0	no	https://en.wikipedia.org/wiki/IPv6	Server										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Cloud IQ		1512342000000	1514329200000	0	yes	https://www.cloud-iq.com	analytics	Cart Abandonment									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Google Analytics Classic	Google Analytics	1517526000000	1531954800000	0	no	https://developers.google.com/analytics/devguides/collection/gajs/	analytics										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Ubuntu		1519858800000	1531954800000	0	no	https://ubuntu.com	Server										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Facebook Conversion Tracking		1531436400000	1531436400000	0	no	https://developers.facebook.com/docs/meta-pixel/implementation/conversion-tracking/	analytics	Conversion Optimization									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Microsoft Azure DNS		1650351600000	1690441200000	1	no	https://windowsazure.com	mx										
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Microsoft Exchange Online		1650351600000	1690441200000	1	no	http://www.microsoft.com/exchange/en-us/exchange-online-hosted-email.aspx	mx	Business Email Hosting									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Office 365 Mail		1650351600000	1690441200000	1	no	https://products.office.com/en-us/business/office	mx	Business Email Hosting									
dwtltd.com			1362056400000	1690441200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Robots Disallow		1688713200000	1690441200000	1	no	https://robotstxt.org	robots										
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	jQuery prettyPhoto	jQuery	1512082800000	1514329200000	1	no	https://www.no-margin-for-errors.com/projects/prettyphoto-jquery-lightbox-clone/	javascript	jQuery Plugin									
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	jPlayer		1512082800000	1514329200000	1	no	https://jplayer.org/	media										
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Slider Revolution		1512082800000	1514329200000	1	no	http://codecanyon.net/item/slider-revolution-responsive-wordpress-plugin/2751380?ref=garazy	widgets	WordPress Plugins									
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	LayerSlider Responsive		1512082800000	1514329200000	1	no	https://kreaturamedia.com/layerslider-responsive-wordpress-slider-plugin/	widgets	WordPress Plugins									
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Recent Tweets Widget for WordPress		1512082800000	1514329200000	1	no	https://wordpress.org/plugins/recent-tweets-widget/	widgets	WordPress Plugins									
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	jQuery UI Mouse	jQuery	1512082800000	1514329200000	1	no	https://api.jqueryui.com/mouse/	javascript	jQuery Plugin									
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	jQuery Masonry	jQuery	1512082800000	1514329200000	1	no	http://desandro.com/resources/jquery-masonry/	javascript	UI									
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	jQuery 1.12.4	jQuery	1512082800000	1514329200000	1	no	https://blog.jquery.com/2016/05/20/jquery-1-12-4-and-2-2-4-released/	javascript										
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	GSAP		1512082800000	1514329200000	1	no	https://greensock.com/gsap/	javascript	Animation									
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	ThemePunch		1512082800000	1514329200000	1	no	https://www.themepunch.com	widgets										
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Wordpress Plugins		1512082800000	1514242800000	0	no	http://codex.wordpress.org/Plugins	widgets										
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Twemoji		1512082800000	1514329200000	1	no	https://github.com/twitter/twemoji	widgets										
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	jQuery Form	jQuery	1512082800000	1514329200000	1	no	https://jquery.malsup.com/form/	javascript	jQuery Plugin									
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Retina JS		1512082800000	1514329200000	1	no	http://retinajs.com/	javascript										
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	BeTheme		1512082800000	1514329200000	1	no	http://themeforest.net/item/betheme-responsive-multipurpose-wordpress-theme/7758048?ref=garazy	framework	WordPress Theme									
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	jQuery 2.2.4	jQuery	1512082800000	1514329200000	1	no	https://blog.jquery.com/2016/05/20/jquery-1-12-4-and-2-2-4-released	javascript										
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	WordPress		1512082800000	1514242800000	0	no	https://wordpress.org	cms	Open Source	Blog								
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Contact Form 7		1512082800000	1514242800000	0	no	https://wordpress.org/extend/plugins/contact-form-7/	widgets	Feedback Forms and Surveys									
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Fingerprint		1514242800000	1514329200000	1	no	https://github.com/Valve/fingerprintjs	javascript										
dwtltd.com		dd	1512082800000	1514329200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	AppNexus		1514242800000	1514329200000	1	no	https://www.appnexus.com/	ads	Ad Exchange	Demand-side Platform								
dwtltd.com		m	1513292400000	1531522800000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Trustpilot		1513292400000	1531522800000	1	no	http://www.trustpilot.com/	analytics	Product Recommendations									
dwtltd.com	api		1533510000000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	PHP 7	PHP	1533510000000	1665385200000	1	no	https://php.net/	framework										
dwtltd.com	api		1533510000000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Nginx 1.13	nginx	1559430000000	1568156400000	0	no	http://nginx.org/en/CHANGES-1.13	Web Server										
dwtltd.com	api		1533510000000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Nginx 1.16	nginx	1583276400000	1624518000000	0	no	https://nginx.org/en/CHANGES-1.16	Web Server										
dwtltd.com	api		1533510000000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Sectigo SSL		1603494000000	1665385200000	1	no	https://sectigo.com	ssl										
dwtltd.com	api		1533510000000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Sectigo Domain SSL	Sectigo SSL	1603494000000	1665385200000	1	no	https://sectigo.com	ssl										
dwtltd.com	feed		1597734000000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Nginx 1.16	nginx	1597734000000	1624518000000	0	no	https://nginx.org/en/CHANGES-1.16	Web Server										
dwtltd.com	feed		1597734000000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Express		1597734000000	1665385200000	1	no	https://expressjs.com/	framework										
dwtltd.com	feed		1597734000000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Sectigo SSL		1597734000000	1665385200000	1	no	https://sectigo.com	ssl										
dwtltd.com	feed		1597734000000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Sectigo Domain SSL	Sectigo SSL	1597734000000	1665385200000	1	no	https://sectigo.com	ssl										
dwtltd.com	m		1514242800000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	jQuery 1.10.0	jQuery	1514242800000	1531436400000	0	no	https://blog.jquery.com/2013/05/24/jquery-1-10-0-and-2-0-1-released/	javascript										
dwtltd.com	m		1514242800000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Cart Functionality		1531436400000	1531436400000	0	no	https://builtwith.com/ecommerce	shop	Non Platform									
dwtltd.com	m		1514242800000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	jQuery Validate	jQuery	1531436400000	1531436400000	0	no	http://jqueryvalidation.org	javascript	jQuery Plugin									
dwtltd.com	m		1514242800000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Cloudflare Network Error Logging	Cloudflare CDN	1644134400000	1665385200000	1	no	https://developers.cloudflare.com/logs/reference/log-fields/zone/nel_reports	hosting										
dwtltd.com	m		1514242800000	1665385200000	Dream World Travels Ltd	Travel	07	NL	11734253	-1	Cloudflare CDN		1661842800000	1665385200000	1	no	https://cloudflare.net	cdns										
al-umrah.com			1462489200000	1664694000000					42277261	0	CodeIgniter		1462489200000	1664694000000	1	no	https://codeigniter.com/	framework										
al-umrah.com			1462489200000	1664694000000					42277261	0	jQuery	jQuery	1462834800000	1664694000000	1	no	https://jquery.com	javascript	JavaScript Library									
al-umrah.com			1462489200000	1664694000000					42277261	0	Font Awesome		1462834800000	1664694000000	1	no	https://fontawesome.io	widgets	Fonts									
al-umrah.com			1462489200000	1664694000000					42277261	0	bxSlider		1462834800000	1664694000000	1	no	https://bxslider.com/	javascript	jQuery Plugin	Slider	UI							
al-umrah.com			1462489200000	1664694000000					42277261	0	jQuery UI	jQuery	1462834800000	1664694000000	1	no	https://jqueryui.com/	javascript	jQuery Plugin	UI								
al-umrah.com			1462489200000	1664694000000					42277261	0	Google Hosted Libraries		1462834800000	1664694000000	1	no	https://developers.google.com/speed/libraries/	javascript										
al-umrah.com			1462489200000	1664694000000					42277261	0	jQuery 1.11.1	jQuery	1462834800000	1479855600000	0	no	https://blog.jquery.com/2014/05/01/jquery-1-11-1-and-2-1-1-released/	javascript										
al-umrah.com			1462489200000	1664694000000					42277261	0	nginx		1462834800000	1664694000000	1	no	https://nginx.net/	Web Server										
al-umrah.com			1462489200000	1664694000000					42277261	0	Parallels SSL		1462834800000	1482879600000	0	no	https://www.parallels.com/au/products/dnn/	ssl										
al-umrah.com			1462489200000	1664694000000					42277261	0	1and1 Email Solutions		1462834800000	1482879600000	0	no	http://order.1and1.com/xml/order/Mail	mx	Web Hosting Provider Email									
al-umrah.com			1462489200000	1664694000000					42277261	0	1and1		1462834800000	1482879600000	0	no	http://1and1.com	hosting	UK hosting									
al-umrah.com			1462489200000	1664694000000					42277261	0	1and1 DNS		1462834800000	1482879600000	0	no	http://1and1.com	ns										
al-umrah.com			1462489200000	1664694000000					42277261	0	jQuery CDN		1462834800000	1664694000000	1	no	https://blog.jquery.com/2008/11/19/cloudfront-cdn-for-jquery/	cdn										
al-umrah.com			1462489200000	1664694000000					42277261	0	Google Hosted jQuery	Google Hosted Libraries	1462834800000	1664694000000	1	no	https://developers.google.com/speed/libraries/	javascript										
al-umrah.com			1462489200000	1664694000000					42277261	0	BootstrapCDN		1462834800000	1479855600000	0	no	https://www.bootstrapcdn.com/	cdn										
al-umrah.com			1462489200000	1664694000000					42277261	0	Viewport Meta		1462834800000	1664694000000	1	no	https://developers.google.com/speed/docs/insights/ConfigureViewport	mobile										
al-umrah.com			1462489200000	1664694000000					42277261	0	AJAX Libraries API		1462834800000	1664694000000	1	no	https://code.google.com/apis/ajaxlibs/documentation/	cdn										
al-umrah.com			1462489200000	1664694000000					42277261	0	OSS CDN		1462834800000	1479855600000	0	no	https://osscdn.com	cdn										
al-umrah.com			1462489200000	1664694000000					42277261	0	Pound Sterling		1462834800000	1664694000000	1	no	https://en.wikipedia.org/wiki/Pound_sign	payment	Currency									
al-umrah.com			1462489200000	1664694000000					42277261	0	Parallels Plesk Panel		1462834800000	1491692400000	0	no	https://www.parallels.com/products/plesk/	Server										
al-umrah.com			1462489200000	1664694000000					42277261	0	Angular JS		1482879600000	1664694000000	1	no	https://www.angularjs.org	javascript										
al-umrah.com			1462489200000	1664694000000					42277261	0	NFSi Telecom		1491692400000	1518735600000	0	no	https://nfsi.pt	hosting										
al-umrah.com			1462489200000	1664694000000					42277261	0	OzServers		1496271600000	1608624000000	0	no	https://www.ozservers.com.au/	hosting	Australian hosting	Dedicated Hosting								
al-umrah.com			1462489200000	1664694000000					42277261	0	Comodo PositiveSSL		1496530800000	1531436400000	0	no	https://www.positivessl.com/ssl-certificate-positivessl.php	ssl										
al-umrah.com			1462489200000	1664694000000					42277261	0	Dedicated Hosting		1496530800000	1510095600000	0	no	https://en.wikipedia.org/wiki/Dedicated_hosting_service	hosting										
al-umrah.com			1462489200000	1664694000000					42277261	0	Comodo SSL		1496530800000	1664694000000	1	no	https://comodo.com	ssl	Root Authority									
al-umrah.com			1462489200000	1664694000000					42277261	0	PHP		1496530800000	1664694000000	1	no	https://www.php.net	framework										
al-umrah.com			1462489200000	1664694000000					42277261	0	jQuery 1.12.4	jQuery	1507244400000	1664694000000	1	no	https://blog.jquery.com/2016/05/20/jquery-1-12-4-and-2-2-4-released/	javascript										
al-umrah.com			1462489200000	1664694000000					42277261	0	IPhone / Mobile Compatible		1543532400000	1664694000000	1	no	https://apple.com	mobile										
al-umrah.com			1462489200000	1664694000000					42277261	0	Ubuntu		1543532400000	1555542000000	0	no	https://ubuntu.com	Server										
al-umrah.com			1462489200000	1664694000000					42277261	0	Nginx 1.13	nginx	1554937200000	1568156400000	0	no	http://nginx.org/en/CHANGES-1.13	Web Server										
al-umrah.com			1462489200000	1664694000000					42277261	0	Nginx 1.16	nginx	1572994800000	1623654000000	0	no	https://nginx.org/en/CHANGES-1.16	Web Server										
al-umrah.com			1462489200000	1664694000000					42277261	0	Visa		1588546800000	1664694000000	1	no	https://visa.com	payment	Payment Acceptance									
al-umrah.com			1462489200000	1664694000000					42277261	0	Invalid Certificate Dates		1588546800000	1588546800000	0	no	https://www.globalsign.com/en/ssl-information-center/dangers-expired-ssl-certificates/	ssl										
al-umrah.com			1462489200000	1664694000000					42277261	0	Robots Disallow		1593471600000	1664694000000	1	no	https://robotstxt.org	robots										
al-umrah.com		dd	1663743600000	1664607600000					42277261	0	Google Maps		1663743600000	1664607600000	1	no	http://www.google.com/apis/maps/	mapping	Maps									
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	Orange		1389481200000	1393196400000	0	no	http://orange.com	hosting	French hosting									
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	IIS 6	IIS	1393196400000	1393196400000	0	no	http://www.iis.net	Web Server										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	ASP.NET		1393196400000	1635836400000	0	no	http://www.asp.net	framework										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	ASP.NET Ajax		1351638000000	1689490800000	1	no	http://ajax.asp.net	framework										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	ASP.NET 2.0	ASP.NET	1393196400000	1393196400000	0	no	http://www.microsoft.com/net	framework										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	Google Analytics		1351638000000	1689490800000	1	no	http://google.com/analytics	analytics	Application Performance	Audience Measurement	Visitor Count Tracking							
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	IIS		1393196400000	1635836400000	0	no	http://www.microsoft.com/servers/home.mspx	Web Server										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	Google Webmaster		1351638000000	1454972400000	0	no	http://www.google.com/webmasters/	Web Master										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	Symantec VeriSign		1393196400000	1531436400000	0	no	http://verisign.com	ssl	Root Authority									
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	IIS 7	IIS	1395356400000	1501196400000	0	no	http://www.iis.net	Web Server										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	Hover Intent		1397862000000	1689490800000	1	no	http://cherne.net/brian/resources/jquery.hoverIntent.html	javascript	UI									
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	jQuery	jQuery	1397862000000	1689490800000	1	no	http://jquery.com	javascript	JavaScript Library									
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	jQuery UI	jQuery	1397862000000	1689490800000	1	no	http://jqueryui.com/	javascript	jQuery Plugin	UI								
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	ASP.NET 4.0	ASP.NET	1397862000000	1454972400000	0	no	http://www.microsoft.com/net	framework										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	SuperFish Menu		1397862000000	1454972400000	0	no	http://users.tpg.com.au/j_birch/plugins/superfish/	javascript										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	DNN Software		1397862000000	1689490800000	1	maybe	http://dnnsoftware.com	cms	Open Source									
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	Telerik Controls		1397862000000	1562540400000	0	yes	http://telerik.com	framework										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	Fancybox		1419811200000	1454972400000	0	no	http://fancybox.net/	javascript										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	Shockwave Flash Embed		1351638000000	1430265600000	0	no	http://www.macromedia.com/software/flash/about/	framework										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	Home.pl DNS		1429488000000	1689490800000	1	no	http://home.pl	ns										
aldautomotive.pl			1073635200000	1689490800000	ALD Automotive Polska Sp. z o.o	Automotive And Vehicles		PL	17482943	-1	Viewport Meta		1442188800000	1689490800000	1	no	http://developers.google.com/speed/docs/insights/ConfigureViewport	mobile										
